task,diff_sub,same_sub
glass,0.48400413597693276,0.48400413597693276
mem,0.5076634882893375,0.5076634882893375
motor,0.4812331927935912,0.4812331927935912
semantic,0.5060770089285714,0.5060770089285714
glass,0.4953405133036428,0.4953405133036428
mem,0.4992088428442029,0.4992088428442029
motor,0.5043289145857227,0.5043289145857227
semantic,0.5253292410714285,0.5253292410714285
glass,0.49189612595637777,0.49189612595637777
mem,0.5032184103260869,0.5032184103260869
motor,0.4742321360303062,0.4742321360303062
semantic,0.5076674107142858,0.5076674107142858
glass,0.49107910100491037,0.49107910100491037
mem,0.48700969688147,0.48700969688147
motor,0.4811233621798213,0.4811233621798213
semantic,0.48996651785714285,0.48996651785714285
glass,0.48417747944501544,0.48417747944501544
mem,0.513668640010352,0.513668640010352
motor,0.49508873879157544,0.49508873879157544
semantic,0.5195870535714286,0.5195870535714286
glass,0.4794706199326253,0.4794706199326253
mem,0.46876637713509317,0.46876637713509317
motor,0.4790358474090293,0.4790358474090293
semantic,0.47843750000000007,0.47843750000000007
glass,0.4761226732899395,0.4761226732899395
mem,0.5083531476449276,0.5083531476449276
motor,0.49688734067094154,0.49688734067094154
semantic,0.49624441964285715,0.49624441964285715
glass,0.4842623222850291,0.4842623222850291
mem,0.5052010546066252,0.5052010546066252
motor,0.48602229629340005,0.48602229629340005
semantic,0.5142354910714286,0.5142354910714286
glass,0.509490443359598,0.509490443359598
mem,0.5196539774197723,0.5196539774197723
motor,0.4809661917205366,0.4809661917205366
semantic,0.4826506696428572,0.4826506696428572
glass,0.4964928949697385,0.4964928949697385
mem,0.5081372120859213,0.5081372120859213
motor,0.4864078031053418,0.4864078031053418
semantic,0.51125,0.51125
glass,0.49337868990521866,0.49337868990521866
mem,0.5082225349378882,0.5082225349378882
motor,0.4760020380434783,0.4760020380434783
semantic,0.49136718749999997,0.49136718749999997
glass,0.4954215199269156,0.4954215199269156
mem,0.5358451006081781,0.5358451006081781
motor,0.48900945819431413,0.48900945819431413
semantic,0.4818861607142857,0.4818861607142857
glass,0.5098139345666324,0.5098139345666324
mem,0.5060415453545548,0.5060415453545548
motor,0.5294978962482189,0.5294978962482189
semantic,0.5273716517857143,0.5273716517857143
glass,0.49636112538540594,0.49636112538540594
mem,0.4940987723214286,0.4940987723214286
motor,0.4827393927249505,0.4827393927249505
semantic,0.5074107142857143,0.5074107142857143
glass,0.5095826017757223,0.5095826017757223
mem,0.48220513069358184,0.48220513069358184
motor,0.5149500779810934,0.5149500779810934
semantic,0.492578125,0.492578125
glass,0.504749950039968,0.504749950039968
mem,0.5457106059135611,0.5457106059135611
motor,0.48962059971587946,0.48962059971587946
semantic,0.48810825892857146,0.48810825892857146
glass,0.4803326981272125,0.4803326981272125
mem,0.5034292912137681,0.5034292912137681
motor,0.4714310888245925,0.4714310888245925
semantic,0.5243694196428572,0.5243694196428572
glass,0.49442454964599747,0.49442454964599747
mem,0.5149470674818841,0.5149470674818841
motor,0.5146134043851875,0.5146134043851875
semantic,0.48308035714285713,0.48308035714285713
glass,0.5068222207947928,0.5068222207947928
mem,0.4818751617494824,0.4818751617494824
motor,0.5023633403060161,0.5023633403060161
semantic,0.4932756696428572,0.4932756696428572
glass,0.5035099598892314,0.5035099598892314
mem,0.49594736671842654,0.49594736671842654
motor,0.4759041679699718,0.4759041679699718
semantic,0.46731026785714286,0.46731026785714286
glass,0.4939055005995204,0.4939055005995204
mem,0.5013560672230849,0.5013560672230849
motor,0.4380879128219164,0.4380879128219164
semantic,0.5046707589285715,0.5046707589285715
glass,0.48796213029576335,0.48796213029576335
mem,0.4938308747412008,0.4938308747412008
motor,0.49729909007576545,0.49729909007576545
semantic,0.4923102678571429,0.4923102678571429
glass,0.49440420877583646,0.49440420877583646
mem,0.5099973311335404,0.5099973311335404
motor,0.49748806932714695,0.49748806932714695
semantic,0.47155133928571424,0.47155133928571424
glass,0.5193640623215713,0.5193640623215713
mem,0.5130580357142857,0.5130580357142857
motor,0.5175253275640357,0.5175253275640357
semantic,0.4866517857142857,0.4866517857142857
glass,0.508236535771383,0.508236535771383
mem,0.5127262470885092,0.5127262470885092
motor,0.4864540297110138,0.4864540297110138
semantic,0.48652901785714286,0.48652901785714286
glass,0.5207105743976248,0.5207105743976248
mem,0.5171614178959627,0.5171614178959627
motor,0.5056986883319431,0.5056986883319431
semantic,0.5297600446428572,0.5297600446428572
glass,0.5021945836188192,0.5021945836188192
mem,0.5158364874482402,0.5158364874482402
motor,0.5087666144258506,0.5087666144258506
semantic,0.5100725446428571,0.5100725446428571
glass,0.5198341326938449,0.5198341326938449
mem,0.47966950537008285,0.47966950537008285
motor,0.46987820070030933,0.46987820070030933
semantic,0.48446428571428574,0.48446428571428574
glass,0.49006857014388494,0.49006857014388494
mem,0.5256429541925465,0.5256429541925465
motor,0.5188893721978938,0.5188893721978938
semantic,0.5059263392857143,0.5059263392857143
glass,0.5095138175174146,0.5095138175174146
mem,0.5183525006469979,0.5183525006469979
motor,0.46620831052549266,0.46620831052549266
semantic,0.5032756696428571,0.5032756696428571
glass,0.52541029676259,0.52541029676259
mem,0.4776567352484472,0.4776567352484472
motor,0.4921732043712856,0.4921732043712856
semantic,0.4961439732142857,0.4961439732142857
glass,0.5004918386719196,0.5004918386719196
mem,0.49318407899844724,0.49318407899844724
motor,0.527371187289299,0.527371187289299
semantic,0.4919754464285714,0.4919754464285714
glass,0.5092762397225077,0.5092762397225077
mem,0.5316747945781574,0.5316747945781574
motor,0.5165096998488166,0.5165096998488166
semantic,0.4662555803571429,0.4662555803571429
glass,0.5143108727303871,0.5143108727303871
mem,0.5069176209886128,0.5069176209886128
motor,0.4914434620781636,0.4914434620781636
semantic,0.5179966517857143,0.5179966517857143
glass,0.5407191211316661,0.5407191211316661
mem,0.5046820409549689,0.5046820409549689
motor,0.49591610678848225,0.49591610678848225
semantic,0.5058203125,0.5058203125
glass,0.5055661720623501,0.5055661720623501
mem,0.5127640560300207,0.5127640560300207
motor,0.46922850306711156,0.46922850306711156
semantic,0.49093191964285715,0.49093191964285715
glass,0.4947017386091127,0.4947017386091127
mem,0.4832526607789855,0.4832526607789855
motor,0.4986709816929066,0.4986709816929066
semantic,0.4810100446428571,0.4810100446428571
glass,0.48439052329564924,0.48439052329564924
mem,0.5080899003623189,0.5080899003623189
motor,0.4904516332586105,0.4904516332586105
semantic,0.5115792410714286,0.5115792410714286
glass,0.4913993804956035,0.4913993804956035
mem,0.46709934653209106,0.46709934653209106
motor,0.508665119534807,0.508665119534807
semantic,0.5082310267857143,0.5082310267857143
glass,0.48715447285029123,0.48715447285029123
mem,0.4960223780408903,0.4960223780408903
motor,0.46896765196538426,0.46896765196538426
semantic,0.4953013392857143,0.4953013392857143
glass,0.4856722657588215,0.4856722657588215
mem,0.49882670969202897,0.49882670969202897
motor,0.513889418356619,0.513889418356619
semantic,0.5304185267857143,0.5304185267857143
glass,0.49013664068745,0.49013664068745
mem,0.4856760723990683,0.4856760723990683
motor,0.4915832958633093,0.4915832958633093
semantic,0.5138058035714286,0.5138058035714286
glass,0.5208482321285828,0.5208482321285828
mem,0.4725458559782609,0.4725458559782609
motor,0.5258896551237271,0.5258896551237271
semantic,0.497734375,0.497734375
glass,0.5015521511362339,0.5015521511362339
mem,0.48341501682194615,0.48341501682194615
motor,0.4915935322394259,0.4915935322394259
semantic,0.48829799107142857,0.48829799107142857
glass,0.4933645940390544,0.4933645940390544
mem,0.5151181175595239,0.5151181175595239
motor,0.47210218238452717,0.47210218238452717
semantic,0.5158816964285714,0.5158816964285714
glass,0.4931764409900651,0.4931764409900651
mem,0.5044543785584886,0.5044543785584886
motor,0.49591221044903205,0.49591221044903205
semantic,0.49815290178571425,0.49815290178571425
glass,0.5161492234783602,0.5161492234783602
mem,0.5135598634834369,0.5135598634834369
motor,0.47229516658412396,0.47229516658412396
semantic,0.4814229910714286,0.4814229910714286
glass,0.4888739900936393,0.4888739900936393
mem,0.46131498285455486,0.46131498285455486
motor,0.5003675049091162,0.5003675049091162
semantic,0.5212555803571428,0.5212555803571428
glass,0.49963609469567205,0.49963609469567205
mem,0.5330268180641822,0.5330268180641822
motor,0.48462193560369093,0.48462193560369093
semantic,0.5021763392857143,0.5021763392857143
glass,0.5008149730215827,0.5008149730215827
mem,0.531054889686853,0.531054889686853
motor,0.4978590768689396,0.4978590768689396
semantic,0.4952566964285714,0.4952566964285714
glass,0.49877642528834076,0.49877642528834076
mem,0.48222999967650104,0.48222999967650104
motor,0.4955546432419282,0.4955546432419282
semantic,0.5312667410714286,0.5312667410714286
glass,0.5141672376384607,0.5141672376384607
mem,0.5133568678830228,0.5133568678830228
motor,0.5378971551020053,0.5378971551020053
semantic,0.4818861607142857,0.4818861607142857
glass,0.48902949069315976,0.48902949069315976
mem,0.5139051986283644,0.5139051986283644
motor,0.510797978465054,0.510797978465054
semantic,0.5113169642857143,0.5113169642857143
glass,0.49350314391344063,0.49350314391344063
mem,0.4994947350543478,0.4994947350543478
motor,0.5167735376915858,0.5167735376915858
semantic,0.49066406250000005,0.49066406250000005
glass,0.5067862674146397,0.5067862674146397
mem,0.5082649941770186,0.5082649941770186
motor,0.5151153262172871,0.5151153262172871
semantic,0.48006696428571427,0.48006696428571427
glass,0.49936238509192643,0.49936238509192643
mem,0.5014417944487578,0.5014417944487578
motor,0.5280733429560699,0.5280733429560699
semantic,0.5130803571428572,0.5130803571428572
glass,0.5001642436051159,0.5001642436051159
mem,0.5033504383410974,0.5033504383410974
motor,0.4755150091883016,0.4755150091883016
semantic,0.5340625000000001,0.5340625000000001
glass,0.5004607920806212,0.5004607920806212
mem,0.5045087668219461,0.5045087668219461
motor,0.4827673187536927,0.4827673187536927
semantic,0.47996651785714284,0.47996651785714284
glass,0.5045257543964828,0.5045257543964828
mem,0.4906355137163561,0.4906355137163561
motor,0.4923157533755604,0.4923157533755604
semantic,0.5223939732142857,0.5223939732142857
glass,0.509060787084618,0.509060787084618
mem,0.4940223456909938,0.4940223456909938
motor,0.5115714086339624,0.5115714086339624
semantic,0.5208816964285714,0.5208816964285714
glass,0.4866906474820144,0.4866906474820144
mem,0.481640422813147,0.481640422813147
motor,0.5163004243344456,0.5163004243344456
semantic,0.4845089285714286,0.4845089285714286
glass,0.4668754282288455,0.4668754282288455
mem,0.49755111283643894,0.49755111283643894
motor,0.5244088289151287,0.5244088289151287
semantic,0.5038783482142857,0.5038783482142857
glass,0.49763091312664154,0.49763091312664154
mem,0.5148148372800208,0.5148148372800208
motor,0.5318915519758107,0.5318915519758107
semantic,0.5132589285714286,0.5132589285714286
glass,0.48520995703437253,0.48520995703437253
mem,0.5044806628493789,0.5044806628493789
motor,0.4726500728764814,0.4726500728764814
semantic,0.49285156250000006,0.49285156250000006
glass,0.4926539125842183,0.4926539125842183
mem,0.4920609310300207,0.4920609310300207
motor,0.49304132780731935,0.49304132780731935
semantic,0.5360212053571428,0.5360212053571428
glass,0.5113719738494918,0.5113719738494918
mem,0.4934074954710145,0.4934074954710145
motor,0.5121329159498489,0.5121329159498489
semantic,0.4877287946428571,0.4877287946428571
glass,0.5124313049560352,0.5124313049560352
mem,0.5226059054736025,0.5226059054736025
motor,0.5109695395857228,0.5109695395857228
semantic,0.5052064732142857,0.5052064732142857
glass,0.4766805305755396,0.4766805305755396
mem,0.47247691026138716,0.47247691026138716
motor,0.4704721277325965,0.4704721277325965
semantic,0.490234375,0.490234375
glass,0.5084549324825853,0.5084549324825853
mem,0.5091079111671843,0.5091079111671843
motor,0.5190212368148959,0.5190212368148959
semantic,0.4961216517857143,0.4961216517857143
glass,0.5037379025351147,0.5037379025351147
mem,0.49787238774585924,0.49787238774585924
motor,0.5021430002736941,0.5021430002736941
semantic,0.5101841517857142,0.5101841517857142
glass,0.5251391743747859,0.5251391743747859
mem,0.5100773971273291,0.5100773971273291
motor,0.4951818843837973,0.4951818843837973
semantic,0.5194363839285714,0.5194363839285714
glass,0.4875396111682083,0.4875396111682083
mem,0.486326507505176,0.486326507505176
motor,0.46492889927188685,0.46492889927188685
semantic,0.48098214285714286,0.48098214285714286
glass,0.5131915895854744,0.5131915895854744
mem,0.52949016563147,0.52949016563147
motor,0.5065212639670872,0.5065212639670872
semantic,0.5036774553571428,0.5036774553571428
glass,0.5219853581420577,0.5219853581420577
mem,0.4915346386516563,0.4915346386516563
motor,0.5039819367332221,0.5039819367332221
semantic,0.48638392857142854,0.48638392857142854
glass,0.48812780133036426,0.48812780133036426
mem,0.5160330130693582,0.5160330130693582
motor,0.49870325207225524,0.49870325207225524
semantic,0.5141741071428572,0.5141741071428572
glass,0.4978080928114651,0.4978080928114651
mem,0.5037275168219462,0.5037275168219462
motor,0.5163189149767142,0.5163189149767142
semantic,0.5115736607142858,0.5115736607142858
glass,0.46471920677743517,0.46471920677743517
mem,0.5259893002717392,0.5259893002717392
motor,0.5285259292565947,0.5285259292565947
semantic,0.5256082589285714,0.5256082589285714
glass,0.5069884271154506,0.5069884271154506
mem,0.5117258265398551,0.5117258265398551
motor,0.49469391877802105,0.49469391877802105
semantic,0.5235435267857143,0.5235435267857143
glass,0.4911870503597122,0.4911870503597122
mem,0.495208980331263,0.495208980331263
motor,0.4978233581612971,0.4978233581612971
semantic,0.5065569196428572,0.5065569196428572
glass,0.49648914796734045,0.49648914796734045
mem,0.4753473570134576,0.4753473570134576
motor,0.5061229956252389,0.5061229956252389
semantic,0.49803571428571425,0.49803571428571425
glass,0.5039174017928514,0.5039174017928514
mem,0.5410987237965839,0.5410987237965839
motor,0.5245056264770791,0.5245056264770791
semantic,0.5250837053571429,0.5250837053571429
glass,0.4816929492120589,0.4816929492120589
mem,0.510737739389234,0.510737739389234
motor,0.49530717817050707,0.49530717817050707
semantic,0.4845591517857143,0.4845591517857143
glass,0.5043240407673861,0.5043240407673861
mem,0.481345432194617,0.481345432194617
motor,0.49281801461005104,0.49281801461005104
semantic,0.5073604910714287,0.5073604910714287
glass,0.5009920634920635,0.5009920634920635
mem,0.49689966679606623,0.49689966679606623
motor,0.5070534197641886,0.5070534197641886
semantic,0.5181026785714286,0.5181026785714286
glass,0.518920845466484,0.518920845466484
mem,0.5237551355460662,0.5237551355460662
motor,0.5040093604464255,0.5040093604464255
semantic,0.4738002232142857,0.4738002232142857
glass,0.49203057197099465,0.49203057197099465
mem,0.4874830163043478,0.4874830163043478
motor,0.5053333148698432,0.5053333148698432
semantic,0.47334263392857145,0.47334263392857145
glass,0.51859387490008,0.51859387490008
mem,0.5071929994824016,0.5071929994824016
motor,0.5037065456330587,0.5037065456330587
semantic,0.5001953125,0.5001953125
glass,0.492035121902478,0.492035121902478
mem,0.5627569794901657,0.5627569794901657
motor,0.4884109967460814,0.4884109967460814
semantic,0.48819754464285714,0.48819754464285714
glass,0.47240225676601577,0.47240225676601577
mem,0.46232632149327124,0.46232632149327124
motor,0.5023521536032044,0.5023521536032044
semantic,0.5050167410714286,0.5050167410714286
glass,0.5165520262361538,0.5165520262361538
mem,0.4933488612836439,0.4933488612836439
motor,0.4997337727643972,0.4997337727643972
semantic,0.4790736607142857,0.4790736607142857
glass,0.48906044807011534,0.48906044807011534
mem,0.5159493077122154,0.5159493077122154
motor,0.49670476933670454,0.49670476933670454
semantic,0.5054073660714286,0.5054073660714286
glass,0.5093501091983557,0.5093501091983557
mem,0.47279110863095236,0.47279110863095236
motor,0.4840720086973899,0.4840720086973899
semantic,0.505234375,0.505234375
glass,0.5102656267842869,0.5102656267842869
mem,0.4997434248835404,0.4997434248835404
motor,0.5167718406796302,0.5167718406796302
semantic,0.49967633928571425,0.49967633928571425
glass,0.5104383457519699,0.5104383457519699
mem,0.49930002911490684,0.49930002911490684
motor,0.48444023313957535,0.48444023313957535
semantic,0.49150111607142855,0.49150111607142855
glass,0.4687790838757565,0.4687790838757565
mem,0.5082451798654244,0.5082451798654244
motor,0.4920045756872763,0.4920045756872763
semantic,0.4818917410714286,0.4818917410714286
glass,0.5074538583418979,0.5074538583418979
mem,0.45714326151656315,0.45714326151656315
motor,0.4858805482787683,0.4858805482787683
semantic,0.5044921874999999,0.5044921874999999
glass,0.4900765102203951,0.4900765102203951
mem,0.4765428878752588,0.4765428878752588
motor,0.48611685379956904,0.48611685379956904
semantic,0.508671875,0.508671875
glass,0.48611833747287886,0.48611833747287886
mem,0.4802566559912008,0.4802566559912008
motor,0.5114370188631703,0.5114370188631703
semantic,0.4921930803571429,0.4921930803571429
glass,0.473416177772068,0.473416177772068
mem,0.4847114389233954,0.4847114389233954
motor,0.5168244208980641,0.5168244208980641
semantic,0.49727120535714286,0.49727120535714286
glass,0.49080824626013475,0.49080824626013475
mem,0.4852284307065218,0.4852284307065218
motor,0.512352061285754,0.512352061285754
semantic,0.49421875000000004,0.49421875000000004
glass,0.5107144641429713,0.5107144641429713
mem,0.5020321800595238,0.5020321800595238
motor,0.48174446855559033,0.48174446855559033
semantic,0.5111941964285714,0.5111941964285714
glass,0.5143164040196414,0.5143164040196414
mem,0.5130212377070393,0.5130212377070393
motor,0.5292409957903242,0.5292409957903242
semantic,0.48508370535714285,0.48508370535714285
glass,0.5059824461859084,0.5059824461859084
mem,0.5150772758152173,0.5150772758152173
motor,0.4858571973942585,0.4858571973942585
semantic,0.5056863839285715,0.5056863839285715
glass,0.49025270854744774,0.49025270854744774
mem,0.5195047635222567,0.5195047635222567
motor,0.5054175952716088,0.5054175952716088
semantic,0.47628348214285715,0.47628348214285715
glass,0.5141113894598607,0.5141113894598607
mem,0.4892802552406832,0.4892802552406832
motor,0.5013905451725575,0.5013905451725575
semantic,0.5121651785714285,0.5121651785714285
glass,0.5128406203608542,0.5128406203608542
mem,0.49632586050724636,0.49632586050724636
motor,0.5120333760165781,0.5120333760165781
semantic,0.49076450892857143,0.49076450892857143
glass,0.5100639131551901,0.5100639131551901
mem,0.5222502587991719,0.5222502587991719
motor,0.517500673374344,0.517500673374344
semantic,0.5273939732142858,0.5273939732142858
glass,0.5009519170377983,0.5009519170377983
mem,0.5255485329321947,0.5255485329321947
motor,0.472989054408647,0.472989054408647
semantic,0.5027455357142857,0.5027455357142857
glass,0.49798643228274525,0.49798643228274525
mem,0.459768657802795,0.459768657802795
motor,0.4934319935356063,0.4934319935356063
semantic,0.5062667410714285,0.5062667410714285
glass,0.5089351732899394,0.5089351732899394
mem,0.5276051776009317,0.5276051776009317
motor,0.4741105349416119,0.4741105349416119
semantic,0.48837611607142856,0.48837611607142856
glass,0.49387677358113513,0.49387677358113513
mem,0.5059841242883023,0.5059841242883023
motor,0.4942534830830988,0.4942534830830988
semantic,0.5087946428571428,0.5087946428571428
glass,0.4964523916581021,0.4964523916581021
mem,0.49211976740424435,0.49211976740424435
motor,0.4938614054408647,0.4938614054408647
semantic,0.49312500000000004,0.49312500000000004
glass,0.5301030604088157,0.5301030604088157
mem,0.48013150232919255,0.48013150232919255
motor,0.48701445093924856,0.48701445093924856
semantic,0.5130189732142858,0.5130189732142858
glass,0.4948046027463743,0.4948046027463743
mem,0.497460533126294,0.497460533126294
motor,0.5343431097513294,0.5343431097513294
semantic,0.5177064732142858,0.5177064732142858
glass,0.492188927429485,0.492188927429485
mem,0.4981208753881987,0.4981208753881987
motor,0.5175366092995168,0.5175366092995168
semantic,0.5048828125,0.5048828125
glass,0.5413639624015074,0.5413639624015074
mem,0.48502240230331267,0.48502240230331267
motor,0.5351821667665868,0.5351821667665868
semantic,0.5042522321428571,0.5042522321428571
glass,0.5087777099748773,0.5087777099748773
mem,0.5015625,0.5015625
motor,0.5155345153225246,0.5155345153225246
semantic,0.5178236607142856,0.5178236607142856
glass,0.4955493640801645,0.4955493640801645
mem,0.5203862982013457,0.5203862982013457
motor,0.4806469634075348,0.4806469634075348
semantic,0.5309542410714285,0.5309542410714285
glass,0.513294989008793,0.513294989008793
mem,0.4880103196169772,0.4880103196169772
motor,0.4632414584636638,0.4632414584636638
semantic,0.4952287946428572,0.4952287946428572
glass,0.4719519919778463,0.4719519919778463
mem,0.48416391692546584,0.48416391692546584
motor,0.507775803813471,0.507775803813471
semantic,0.5102678571428572,0.5102678571428572
glass,0.49432462958204865,0.49432462958204865
mem,0.5005442870082816,0.5005442870082816
motor,0.5170797329527682,0.5170797329527682
semantic,0.49661830357142855,0.49661830357142855
glass,0.5166788890316318,0.5166788890316318
mem,0.47198033935041406,0.47198033935041406
motor,0.5201110714689119,0.5201110714689119
semantic,0.5049386160714285,0.5049386160714285
glass,0.4577163269384492,0.4577163269384492
mem,0.5024602096273292,0.5024602096273292
motor,0.4961867598312654,0.4961867598312654
semantic,0.5039118303571428,0.5039118303571428
glass,0.505885648623958,0.505885648623958
mem,0.4778617527173913,0.4778617527173913
motor,0.48424614927623116,0.48424614927623116
semantic,0.48474888392857146,0.48474888392857146
glass,0.48669189648281375,0.48669189648281375
mem,0.5023934879658385,0.5023934879658385
motor,0.5003558430429569,0.5003558430429569
semantic,0.471953125,0.471953125
glass,0.5007926694358799,0.5007926694358799
mem,0.48810797586697724,0.48810797586697724
motor,0.5448173119113405,0.5448173119113405
semantic,0.5207700892857143,0.5207700892857143
glass,0.5061708668779263,0.5061708668779263
mem,0.4911761613612836,0.4911761613612836
motor,0.5322756332977097,0.5322756332977097
semantic,0.48083147321428577,0.48083147321428577
glass,0.49386294535799935,0.49386294535799935
mem,0.4927489728907868,0.4927489728907868
motor,0.4706610255274042,0.4706610255274042
semantic,0.5091908482142857,0.5091908482142857
glass,0.49544248529747625,0.49544248529747625
mem,0.5256021124482402,0.5256021124482402
motor,0.5230178357314149,0.5230178357314149
semantic,0.4986607142857143,0.4986607142857143
glass,0.48566102475162726,0.48566102475162726
mem,0.4584764816252588,0.4584764816252588
motor,0.5286011815547562,0.5286011815547562
semantic,0.4858928571428571,0.4858928571428571
glass,0.5012166159929199,0.5012166159929199
mem,0.5284606301759834,0.5284606301759834
motor,0.49109337529976016,0.49109337529976016
semantic,0.5129631696428572,0.5129631696428572
glass,0.5044254774751626,0.5044254774751626
mem,0.5039303102355073,0.5039303102355073
motor,0.5479769852596184,0.5479769852596184
semantic,0.49661830357142855,0.49661830357142855
glass,0.5020887754082448,0.5020887754082448
mem,0.4833812516174948,0.4833812516174948
motor,0.4611250673374344,0.4611250673374344
semantic,0.5115848214285714,0.5115848214285714
glass,0.5086055262932512,0.5086055262932512
mem,0.5051460597826087,0.5051460597826087
motor,0.4617933506455705,0.4617933506455705
semantic,0.507890625,0.507890625
glass,0.48548714599748777,0.48548714599748777
mem,0.4973329532220497,0.4973329532220497
motor,0.515067416175755,0.515067416175755
semantic,0.49113281249999996,0.49113281249999996
glass,0.5137242884264017,0.5137242884264017
mem,0.5168071865295031,0.5168071865295031
motor,0.4876043865994161,0.4876043865994161
semantic,0.5075390625,0.5075390625
glass,0.4986219060465913,0.4986219060465913
mem,0.5147244597567288,0.5147244597567288
motor,0.4994688081056894,0.4994688081056894
semantic,0.5376004464285714,0.5376004464285714
glass,0.5242247273609684,0.5242247273609684
mem,0.5001591210533126,0.5001591210533126
motor,0.5360994085166649,0.5360994085166649
semantic,0.4867633928571429,0.4867633928571429
glass,0.4899286820543565,0.4899286820543565
mem,0.5150712102096273,0.5150712102096273
motor,0.5346986812723734,0.5346986812723734
semantic,0.5119084821428572,0.5119084821428572
glass,0.5020920763389289,0.5020920763389289
mem,0.499316608436853,0.499316608436853
motor,0.49561325124682865,0.49561325124682865
semantic,0.5217020089285714,0.5217020089285714
glass,0.49331427714970877,0.49331427714970877
mem,0.5385819018504141,0.5385819018504141
motor,0.528310517346992,0.528310517346992
semantic,0.49552455357142855,0.49552455357142855
glass,0.5001184766472535,0.5001184766472535
mem,0.5108952429477226,0.5108952429477226
motor,0.5012156171801689,0.5012156171801689
semantic,0.506640625,0.506640625
glass,0.500292444615736,0.500292444615736
mem,0.5262381922877847,0.5262381922877847
motor,0.4561065821256039,0.4561065821256039
semantic,0.4975111607142857,0.4975111607142857
glass,0.5120311786285258,0.5120311786285258
mem,0.5101847583462733,0.5101847583462733
motor,0.4810517890035797,0.4810517890035797
semantic,0.47945870535714286,0.47945870535714286
glass,0.49781496231586164,0.49781496231586164
mem,0.49415417151915114,0.49415417151915114
motor,0.4772355892459945,0.4772355892459945
semantic,0.4885881696428571,0.4885881696428571
glass,0.4879333140630353,0.4879333140630353
mem,0.5343394151138716,0.5343394151138716
motor,0.48625010317832684,0.48625010317832684
semantic,0.5204185267857142,0.5204185267857142
glass,0.5007728638517757,0.5007728638517757
mem,0.4867682857789855,0.4867682857789855
motor,0.5009758497549787,0.5009758497549787
semantic,0.49330357142857145,0.49330357142857145
glass,0.5015381444844125,0.5015381444844125
mem,0.49946703545548654,0.49946703545548654
motor,0.5339371573393459,0.5339371573393459
semantic,0.4977957589285714,0.4977957589285714
glass,0.48862981043736436,0.48862981043736436
mem,0.5089485879270186,0.5089485879270186
motor,0.4870499117010739,0.4870499117010739
semantic,0.499140625,0.499140625
glass,0.47817906389174375,0.47817906389174375
mem,0.4734191009963768,0.4734191009963768
motor,0.48584772127949816,0.48584772127949816
semantic,0.4879799107142857,0.4879799107142857
glass,0.4950413776121959,0.4950413776121959
mem,0.48442150297619047,0.48442150297619047
motor,0.47425996702637885,0.47425996702637885
semantic,0.49019531250000004,0.49019531250000004
glass,0.5107602311008337,0.5107602311008337
mem,0.50410358436853,0.50410358436853
motor,0.503713116463351,0.503713116463351
semantic,0.4999553571428571,0.4999553571428571
glass,0.4946844310266073,0.4946844310266073
mem,0.48645125679347834,0.48645125679347834
motor,0.5152705552948945,0.5152705552948945
semantic,0.5129743303571428,0.5129743303571428
glass,0.5082618726447414,0.5082618726447414
mem,0.4785823466614907,0.4785823466614907
motor,0.5131899779089771,0.5131899779089771
semantic,0.5022712053571429,0.5022712053571429
glass,0.5184976126241864,0.5184976126241864
mem,0.5194182275491719,0.5194182275491719
motor,0.4729877103751781,0.4729877103751781
semantic,0.49287388392857145,0.49287388392857145
glass,0.4772674717368962,0.4772674717368962
mem,0.4878615100931677,0.4878615100931677
motor,0.521215283208216,0.521215283208216
semantic,0.46313058035714283,0.46313058035714283
glass,0.5037686814833847,0.5037686814833847
mem,0.47164693322981366,0.47164693322981366
motor,0.4641091881929239,0.4641091881929239
semantic,0.49857142857142855,0.49857142857142855
glass,0.5069525629496403,0.5069525629496403
mem,0.4766777465062112,0.4766777465062112
motor,0.5065926335018941,0.5065926335018941
semantic,0.5280691964285714,0.5280691964285714
glass,0.5005241342640173,0.5005241342640173
mem,0.5028469930771222,0.5028469930771222
motor,0.5005198558544468,0.5005198558544468
semantic,0.5107142857142857,0.5107142857142857
glass,0.5032535578679913,0.5032535578679913
mem,0.4986878073240165,0.4986878073240165
motor,0.4987591991624092,0.4987591991624092
semantic,0.4788225446428571,0.4788225446428571
glass,0.4995562478588558,0.4995562478588558
mem,0.47800934912008286,0.47800934912008286
motor,0.527966268289716,0.527966268289716
semantic,0.5201785714285714,0.5201785714285714
glass,0.5070609583761563,0.5070609583761563
mem,0.495897628752588,0.495897628752588
motor,0.4796916814374588,0.4796916814374588
semantic,0.4865736607142857,0.4865736607142857
glass,0.4806213957405504,0.4806213957405504
mem,0.5128505920031056,0.5128505920031056
motor,0.4930331006933584,0.4930331006933584
semantic,0.5103738839285714,0.5103738839285714
glass,0.5111051337501428,0.5111051337501428
mem,0.5202603357919254,0.5202603357919254
motor,0.5461074754326973,0.5461074754326973
semantic,0.5060100446428571,0.5060100446428571
glass,0.4997303050416809,0.4997303050416809
mem,0.5156415793219462,0.5156415793219462
motor,0.4908224100067772,0.4908224100067772
semantic,0.5116573660714285,0.5116573660714285
glass,0.4978856200753683,0.4978856200753683
mem,0.4902942223084886,0.4902942223084886
motor,0.4922091674486498,0.4922091674486498
semantic,0.5114955357142857,0.5114955357142857
glass,0.531012511419436,0.531012511419436
mem,0.5122860863095238,0.5122860863095238
