train,same,diff
MSC02,0.16,0.22057971014492755
MSC03,0.17500000000000002,0.19524495677233428
MSC04,0.22,0.20521739130434782
MSC05,0.26,0.19333333333333333
MSC06,0.17777777777777778,0.19980787704130643
MSC07,0.15555555555555556,0.18561335902376364
MSC10,0.16,0.1944927536231884
MSC01,0.18,0.18753623188405796
MSC02,0.24000000000000002,0.18608695652173912
MSC03,0.25,0.21793948126801152
MSC04,0.16,0.20405797101449274
MSC05,0.22,0.21507246376811595
MSC06,0.17777777777777778,0.20813320525136086
MSC07,0.2,0.21194605009633913
MSC10,0.2,0.19855072463768114
MSC01,0.26,0.2008695652173913
MSC02,0.22,0.20608695652173914
MSC03,0.15000000000000002,0.22514409221902018
MSC04,0.24,0.19942028985507246
MSC05,0.24000000000000002,0.2028985507246377
MSC06,0.2,0.21613832853025935
MSC07,0.15555555555555556,0.21355170199100834
MSC10,0.3,0.19594202898550725
MSC01,0.18000000000000002,0.21739130434782608
MSC02,0.22,0.18869565217391304
MSC03,0.05,0.18804034582132564
MSC04,0.24000000000000002,0.21072463768115943
MSC05,0.26,0.19014492753623188
MSC06,0.22222222222222224,0.19756644252321487
MSC07,0.24444444444444446,0.2045600513808606
MSC10,0.24000000000000002,0.19855072463768114
MSC01,0.14,0.18840579710144928
MSC02,0.26,0.20115942028985506
MSC03,0.125,0.1963256484149856
MSC04,0.26,0.19652173913043477
MSC05,0.14,0.19014492753623188
MSC06,0.24444444444444446,0.191482548831252
MSC07,0.24444444444444446,0.20166987797045602
MSC10,0.18000000000000002,0.21246376811594203
MSC01,0.24000000000000002,0.1782608695652174
MSC02,0.16,0.19420289855072465
MSC03,0.2,0.20064841498559077
MSC04,0.16,0.18753623188405796
MSC05,0.28,0.19681159420289854
MSC06,0.17777777777777778,0.1978866474543708
MSC07,0.22222222222222224,0.1942838792549775
MSC10,0.3,0.1855072463768116
MSC01,0.2,0.20144927536231882
MSC02,0.22,0.19217391304347828
MSC03,0.125,0.1930835734870317
MSC04,0.2,0.19420289855072465
MSC05,0.12000000000000001,0.2098550724637681
MSC06,0.26666666666666666,0.17899455651617036
MSC07,0.08888888888888889,0.19974309569685292
MSC10,0.14,0.19710144927536233
MSC01,0.24000000000000002,0.20115942028985506
MSC02,0.24000000000000002,0.20579710144927535
MSC03,0.17500000000000002,0.1786743515850144
MSC04,0.32,0.1820289855072464
MSC05,0.24000000000000002,0.21159420289855072
MSC06,0.2222222222222222,0.1633045148895293
MSC07,0.24444444444444446,0.17662170841361594
MSC10,0.14,0.21130434782608695
MSC01,0.26,0.20753623188405798
MSC02,0.12000000000000001,0.2
MSC03,0.25,0.21685878962536023
MSC04,0.18,0.21710144927536232
MSC05,0.28,0.20144927536231882
MSC06,0.11111111111111112,0.1988472622478386
MSC07,0.13333333333333333,0.18882466281310212
MSC10,0.16,0.2136231884057971
MSC01,0.24000000000000002,0.21333333333333332
MSC02,0.26,0.2234782608695652
MSC03,0.275,0.20893371757925072
MSC04,0.14,0.21507246376811595
MSC05,0.16,0.19391304347826088
MSC06,0.22222222222222224,0.21581812359910343
MSC07,0.22222222222222224,0.1962106615285806
MSC10,0.24000000000000002,0.1991304347826087
MSC01,0.14,0.20115942028985506
MSC02,0.24000000000000002,0.21217391304347827
MSC03,0.17500000000000002,0.19452449567723343
MSC04,0.2,0.1910144927536232
MSC05,0.28,0.22115942028985508
MSC06,0.2888888888888889,0.22030099263528657
MSC07,0.22222222222222224,0.18561335902376364
MSC10,0.2,0.19159420289855073
MSC01,0.16,0.20521739130434782
MSC02,0.12,0.19014492753623188
MSC03,0.225,0.1898414985590778
MSC04,0.26,0.21507246376811595
MSC05,0.22,0.19710144927536233
MSC06,0.24444444444444446,0.21773935318603907
MSC07,0.26666666666666666,0.17565831727681439
MSC10,0.24000000000000002,0.1927536231884058
MSC01,0.1,0.1953623188405797
MSC02,0.2,0.1889855072463768
MSC03,0.225,0.22478386167146974
MSC04,0.2,0.20492753623188406
MSC05,0.14,0.21217391304347827
MSC06,0.2888888888888889,0.18892090938200448
MSC07,0.22222222222222224,0.17212588310854207
MSC10,0.32,0.25043478260869567
MSC01,0.26,0.18695652173913044
MSC02,0.18000000000000002,0.20376811594202898
MSC03,0.225,0.21829971181556196
MSC04,0.22,0.20695652173913043
MSC05,0.2,0.1944927536231884
MSC06,0.22222222222222224,0.2228626320845341
MSC07,0.2,0.1852922286448298
MSC10,0.22,0.22086956521739132
MSC01,0.16,0.20057971014492754
MSC02,0.18000000000000002,0.19594202898550725
MSC03,0.25,0.19524495677233428
MSC04,0.26,0.19507246376811593
MSC05,0.24000000000000002,0.20115942028985506
MSC06,0.2,0.21677873839257125
MSC07,0.22222222222222224,0.20327552986512523
MSC10,0.2,0.19333333333333333
MSC01,0.18000000000000002,0.18144927536231883
MSC02,0.2,0.20840579710144927
MSC03,0.17500000000000002,0.19596541786743515
MSC04,0.14,0.19855072463768117
MSC05,0.18000000000000002,0.2008695652173913
MSC06,0.13333333333333333,0.18251681075888568
MSC07,0.13333333333333333,0.19332048811817598
MSC10,0.28,0.21043478260869566
MSC01,0.22,0.1701449275362319
MSC02,0.2,0.20898550724637682
MSC03,0.225,0.1963256484149856
MSC04,0.16,0.19594202898550725
MSC05,0.26,0.20666666666666667
MSC06,0.17777777777777778,0.21773935318603907
MSC07,0.26666666666666666,0.21226718047527296
MSC10,0.30000000000000004,0.2026086956521739
MSC01,0.22,0.19362318840579712
MSC02,0.28,0.19884057971014493
MSC03,0.17500000000000002,0.19560518731988474
MSC04,0.16,0.17072463768115942
MSC05,0.14,0.1791304347826087
MSC06,0.22222222222222224,0.21613832853025935
MSC07,0.2,0.21965317919075145
MSC10,0.3,0.20173913043478262
MSC01,0.14,0.18318840579710144
MSC02,0.2,0.2063768115942029
MSC03,0.05,0.20893371757925072
MSC04,0.18000000000000002,0.18956521739130433
MSC05,0.18000000000000002,0.19594202898550725
MSC06,0.2,0.2042907460774896
MSC07,0.2888888888888889,0.21066152858060372
MSC10,0.26,0.20666666666666667
MSC01,0.2,0.19884057971014493
MSC02,0.22,0.21420289855072464
MSC03,0.2,0.22370317002881845
MSC04,0.14,0.1973913043478261
MSC05,0.18000000000000002,0.19594202898550725
MSC06,0.2,0.20941402497598463
MSC07,0.15555555555555556,0.2045600513808606
MSC10,0.22,0.19420289855072465
MSC01,0.2,0.2144927536231884
MSC02,0.2,0.19130434782608696
MSC03,0.125,0.17831412103746397
MSC04,0.3,0.20521739130434782
MSC05,0.1,0.18695652173913044
MSC06,0.2,0.1930835734870317
MSC07,0.17777777777777778,0.2138728323699422
MSC10,0.32,0.2055072463768116
MSC01,0.18000000000000002,0.1956521739130435
MSC02,0.18,0.18695652173913044
MSC03,0.275,0.19452449567723343
MSC04,0.2,0.19971014492753622
MSC05,0.16,0.1910144927536232
MSC06,0.11111111111111112,0.18635926993275698
MSC07,0.24444444444444446,0.20680796403339755
MSC10,0.12000000000000001,0.17797101449275363
MSC01,0.22,0.1872463768115942
MSC02,0.14,0.20376811594202898
MSC03,0.2,0.1819164265129683
MSC04,0.24000000000000002,0.2144927536231884
MSC05,0.18000000000000002,0.2063768115942029
MSC06,0.24444444444444446,0.19340377841818765
MSC07,0.26666666666666666,0.23378291586384073
MSC10,0.16,0.18782608695652175
MSC01,0.24000000000000002,0.22434782608695653
MSC02,0.12,0.21710144927536232
MSC03,0.2,0.19380403458213258
MSC04,0.18000000000000002,0.21217391304347827
MSC05,0.24000000000000002,0.21420289855072464
MSC06,0.17777777777777778,0.207492795389049
MSC07,0.2,0.2077713551701991
MSC10,0.22,0.1936231884057971
MSC01,0.24000000000000002,0.1956521739130435
MSC02,0.18000000000000002,0.2098550724637681
MSC03,0.2,0.22802593659942363
MSC04,0.24000000000000002,0.20376811594202898
MSC05,0.18,0.1820289855072464
MSC06,0.2,0.20365033621517772
MSC07,0.22222222222222224,0.2424534360950546
MSC10,0.16,0.20782608695652174
MSC01,0.28,0.21710144927536232
MSC02,0.2,0.1944927536231884
MSC03,0.15000000000000002,0.19236311239193085
MSC04,0.22,0.21710144927536232
MSC05,0.24000000000000002,0.19826086956521738
MSC06,0.22222222222222224,0.20973422990714058
MSC07,0.2,0.20552344251766216
MSC10,0.12000000000000001,0.21014492753623187
MSC01,0.22,0.20753623188405795
MSC02,0.2,0.19797101449275362
MSC03,0.225,0.20713256484149856
MSC04,0.18000000000000002,0.18811594202898552
MSC05,0.18000000000000002,0.2008695652173913
MSC06,0.22222222222222224,0.21709894332372717
MSC07,0.17777777777777778,0.2071290944123314
MSC10,0.22,0.22782608695652173
MSC01,0.24,0.21130434782608695
MSC02,0.26,0.22231884057971016
MSC03,0.15,0.1761527377521614
MSC04,0.2,0.21072463768115943
MSC05,0.1,0.20898550724637682
MSC06,0.2888888888888889,0.2254242715337816
MSC07,0.13333333333333333,0.220616570327553
MSC10,0.18000000000000002,0.20231884057971014
MSC01,0.2,0.19971014492753622
MSC02,0.24000000000000002,0.1953623188405797
MSC03,0.17500000000000002,0.2042507204610951
MSC04,0.22,0.1973913043478261
MSC05,0.2,0.19159420289855073
MSC06,0.15555555555555556,0.18219660582772976
MSC07,0.22222222222222224,0.21483622350674372
MSC10,0.36,0.21594202898550724
MSC01,0.26,0.2063768115942029
MSC02,0.2,0.17681159420289855
MSC03,0.2,0.21757925072046108
MSC04,0.28,0.22260869565217392
MSC05,0.24,0.18927536231884057
MSC06,0.2888888888888889,0.19532500800512329
MSC07,0.26666666666666666,0.2010276172125883
MSC10,0.2,0.20173913043478262
MSC01,0.14,0.16927536231884058
MSC02,0.18000000000000002,0.20318840579710146
MSC03,0.2,0.1930835734870317
MSC04,0.12000000000000001,0.1910144927536232
MSC05,0.24000000000000002,0.18492753623188404
MSC06,0.2,0.20044828690361832
MSC07,0.24444444444444446,0.19781631342324985
MSC10,0.26,0.2089855072463768
MSC01,0.16,0.22289855072463768
MSC02,0.16,0.19246376811594204
MSC03,0.2,0.1873198847262248
MSC04,0.14,0.17217391304347826
MSC05,0.24000000000000002,0.18115942028985507
MSC06,0.22222222222222224,0.1761127121357669
MSC07,0.2,0.21001926782273603
MSC10,0.14,0.1820289855072464
MSC01,0.2,0.2
MSC02,0.18,0.21536231884057971
MSC03,0.125,0.19380403458213258
MSC04,0.12000000000000001,0.20144927536231885
MSC05,0.22,0.1991304347826087
MSC06,0.2888888888888889,0.20236951649055396
MSC07,0.17777777777777778,0.16634553628773283
MSC10,0.36,0.2026086956521739
MSC01,0.2,0.22492753623188405
MSC02,0.30000000000000004,0.22144927536231884
MSC03,0.275,0.2042507204610951
MSC04,0.2,0.2043478260869565
MSC05,0.30000000000000004,0.21884057971014492
MSC06,0.15555555555555556,0.19596541786743515
MSC07,0.15555555555555556,0.20423892100192678
MSC10,0.22,0.21710144927536232
MSC01,0.16,0.20173913043478262
MSC02,0.22,0.21768115942028984
MSC03,0.2,0.21181556195965417
MSC04,0.18000000000000002,0.20434782608695654
MSC05,0.12000000000000001,0.21942028985507245
MSC06,0.11111111111111112,0.18155619596541786
MSC07,0.11111111111111112,0.19299935773924212
MSC10,0.18,0.2182608695652174
MSC01,0.2,0.20898550724637682
MSC02,0.16,0.1855072463768116
MSC03,0.225,0.18948126801152737
MSC04,0.14,0.20695652173913043
MSC05,0.26,0.22115942028985508
MSC06,0.17777777777777778,0.20941402497598463
MSC07,0.22222222222222224,0.19107257546563905
MSC10,0.22,0.1872463768115942
MSC01,0.22,0.1918840579710145
MSC02,0.08,0.2
MSC03,0.3,0.20280979827089338
MSC04,0.22,0.1936231884057971
MSC05,0.3,0.2063768115942029
MSC06,0.15555555555555556,0.19148254883125201
MSC07,0.2,0.19299935773924212
MSC10,0.24000000000000002,0.22057971014492753
MSC01,0.16,0.19942028985507246
MSC02,0.14,0.19507246376811593
MSC03,0.2,0.20172910662824206
MSC04,0.14,0.16376811594202897
MSC05,0.28,0.20289855072463767
MSC06,0.2888888888888889,0.20365033621517772
MSC07,0.22222222222222224,0.20680796403339755
MSC10,0.22,0.1944927536231884
MSC01,0.22,0.22144927536231884
MSC02,0.24000000000000002,0.19043478260869565
MSC03,0.15000000000000002,0.19740634005763688
MSC04,0.04,0.19043478260869565
MSC05,0.18,0.1889855072463768
MSC06,0.17777777777777778,0.1812359910342619
MSC07,0.2,0.20488118175979447
MSC10,0.12000000000000001,0.19217391304347825
MSC01,0.28,0.19478260869565217
MSC02,0.16,0.20173913043478262
MSC03,0.2,0.180835734870317
MSC04,0.2,0.2046376811594203
MSC05,0.24000000000000002,0.19391304347826088
MSC06,0.2222222222222222,0.17707332692923472
MSC07,0.22222222222222224,0.1955684007707129
MSC10,0.2,0.2046376811594203
MSC01,0.28,0.20927536231884059
MSC02,0.26,0.18869565217391304
MSC03,0.175,0.2053314121037464
MSC04,0.1,0.19652173913043477
MSC05,0.32,0.18115942028985507
MSC06,0.26666666666666666,0.1898815241754723
MSC07,0.3111111111111111,0.197495183044316
MSC10,0.24000000000000002,0.2110144927536232
MSC01,0.22,0.2147826086956522
MSC02,0.24000000000000002,0.1872463768115942
MSC03,0.2,0.20136887608069165
MSC04,0.2,0.1889855072463768
MSC05,0.2,0.20202898550724638
MSC06,0.13333333333333333,0.19724623759205892
MSC07,0.17777777777777778,0.2103403982016699
MSC10,0.18000000000000002,0.19507246376811593
MSC01,0.16,0.19942028985507246
MSC02,0.2,0.21014492753623187
MSC03,0.17500000000000002,0.2096541786743516
MSC04,0.18,0.18463768115942028
MSC05,0.22,0.20231884057971014
MSC06,0.15555555555555556,0.19180275376240793
MSC07,0.24444444444444446,0.2212588310854207
MSC10,0.26,0.17971014492753623
MSC01,0.1,0.20318840579710146
MSC02,0.24000000000000002,0.2136231884057971
MSC03,0.17500000000000002,0.1819164265129683
MSC04,0.18000000000000002,0.20898550724637682
MSC05,0.2,0.1927536231884058
MSC06,0.22222222222222224,0.20012808197246237
MSC07,0.2,0.19588953114964675
MSC10,0.22,0.20318840579710146
MSC01,0.22,0.18579710144927536
MSC02,0.1,0.22115942028985508
MSC03,0.2,0.18623919308357348
MSC04,0.16,0.22202898550724637
MSC05,0.2,0.19855072463768117
MSC06,0.2,0.20365033621517772
MSC07,0.17777777777777778,0.20327552986512526
MSC10,0.26,0.2098550724637681
MSC01,0.12000000000000001,0.19536231884057972
MSC02,0.18000000000000002,0.1918840579710145
MSC03,0.2,0.19452449567723343
MSC04,0.24000000000000002,0.1927536231884058
MSC05,0.2,0.20028985507246377
MSC06,0.17777777777777778,0.17707332692923472
MSC07,0.2888888888888889,0.21258831085420682
MSC10,0.16,0.20521739130434782
MSC01,0.24000000000000002,0.22318840579710145
MSC02,0.28,0.2026086956521739
MSC03,0.25,0.20713256484149856
MSC04,0.14,0.19246376811594204
MSC05,0.26,0.20782608695652174
MSC06,0.13333333333333333,0.18251681075888568
MSC07,0.24444444444444446,0.19524727039177905
MSC10,0.14,0.18289855072463768
MSC01,0.36,0.2098550724637681
MSC02,0.14,0.2026086956521739
MSC03,0.4,0.2388328530259366
MSC04,0.22,0.2147826086956522
MSC05,0.1,0.19159420289855073
MSC06,0.22222222222222224,0.20236951649055396
MSC07,0.17777777777777778,0.18400770712909442
MSC10,0.22,0.21710144927536232
MSC01,0.18000000000000002,0.22347826086956524
MSC02,0.2,0.20927536231884059
MSC03,0.2,0.21253602305475505
MSC04,0.16,0.21043478260869566
MSC05,0.16,0.17159420289855074
MSC06,0.15555555555555556,0.202049311559398
MSC07,0.13333333333333333,0.20134874759152216
MSC10,0.26,0.2028985507246377
MSC01,0.24000000000000002,0.1918840579710145
MSC02,0.18000000000000002,0.19304347826086957
MSC03,0.275,0.17975504322766572
MSC04,0.12000000000000001,0.18115942028985507
MSC05,0.26,0.19362318840579712
MSC06,0.24444444444444446,0.2084534101825168
MSC07,0.2,0.18754014129736674
MSC10,0.18000000000000002,0.18115942028985507
MSC01,0.24000000000000002,0.20318840579710146
MSC02,0.26,0.2072463768115942
MSC03,0.15000000000000002,0.20028818443804033
MSC04,0.16,0.18405797101449275
MSC05,0.36,0.21768115942028987
MSC06,0.2,0.1873198847262248
MSC07,0.24444444444444446,0.2186897880539499
MSC10,0.16,0.2063768115942029
MSC01,0.14,0.18318840579710144
MSC02,0.22,0.19797101449275362
MSC03,0.25,0.1786743515850144
MSC04,0.16,0.17884057971014491
MSC05,0.1,0.1889855072463768
MSC06,0.2888888888888889,0.20493115593980146
MSC07,0.2,0.21098265895953758
MSC10,0.28,0.223768115942029
MSC01,0.28,0.2
MSC02,0.18,0.2008695652173913
MSC03,0.25,0.1707492795389049
MSC04,0.24000000000000002,0.21246376811594203
MSC05,0.2,0.2147826086956522
MSC06,0.2,0.1898815241754723
MSC07,0.17777777777777778,0.17790622992935132
MSC10,0.2,0.20347826086956522
MSC01,0.16,0.19391304347826088
MSC02,0.2,0.20956521739130435
MSC03,0.2,0.21145533141210374
MSC04,0.28,0.2026086956521739
MSC05,0.060000000000000005,0.20057971014492754
MSC06,0.2,0.19404418828049952
MSC07,0.17777777777777778,0.18657675016056519
MSC10,0.14,0.1791304347826087
MSC01,0.24,0.19594202898550725
MSC02,0.24000000000000002,0.19478260869565217
MSC03,0.125,0.20497118155619598
MSC04,0.2,0.21014492753623187
MSC05,0.16,0.21014492753623187
MSC06,0.22222222222222224,0.16938840858149215
MSC07,0.22222222222222224,0.19813744380218368
MSC10,0.28,0.1889855072463768
MSC01,0.16,0.20202898550724638
MSC02,0.18000000000000002,0.20202898550724638
MSC03,0.125,0.19164265129682997
MSC04,0.16,0.1936231884057971
MSC05,0.3,0.2
MSC06,0.13333333333333333,0.2222222222222222
MSC07,0.2,0.20873474630700065
MSC10,0.24000000000000002,0.18521739130434783
MSC01,0.12000000000000001,0.19304347826086957
MSC02,0.18000000000000002,0.21043478260869564
MSC03,0.15000000000000002,0.19488472622478387
MSC04,0.18000000000000002,0.1991304347826087
MSC05,0.30000000000000004,0.21710144927536232
MSC06,0.17777777777777778,0.20781300032020494
MSC07,0.17777777777777778,0.18400770712909442
MSC10,0.26,0.19217391304347825
MSC01,0.12000000000000001,0.20347826086956522
MSC02,0.22,0.20608695652173914
MSC03,0.2,0.20641210374639768
MSC04,0.2,0.19478260869565217
MSC05,0.16,0.20028985507246377
MSC06,0.2,0.2017291066282421
MSC07,0.2,0.22029543994861914
MSC10,0.22,0.19420289855072465
MSC01,0.18000000000000002,0.21420289855072464
MSC02,0.24000000000000002,0.18811594202898552
MSC03,0.17500000000000002,0.19668587896253603
MSC04,0.24,0.19159420289855073
MSC05,0.22,0.2072463768115942
MSC06,0.22222222222222224,0.20493115593980146
MSC07,0.22222222222222224,0.20488118175979447
MSC10,0.22,0.2098550724637681
MSC01,0.1,0.19217391304347825
MSC02,0.26,0.19884057971014493
MSC03,0.2,0.23018731988472624
MSC04,0.22,0.21565217391304348
MSC05,0.16,0.18956521739130436
MSC06,0.22222222222222224,0.20236951649055396
MSC07,0.24444444444444446,0.18432883750802825
MSC10,0.16,0.17971014492753623
MSC01,0.1,0.17623188405797102
MSC02,0.14,0.18521739130434783
MSC03,0.17500000000000002,0.2010086455331412
MSC04,0.24000000000000002,0.20927536231884059
MSC05,0.12000000000000001,0.19478260869565217
MSC06,0.26666666666666666,0.2283061159141851
MSC07,0.2,0.19781631342324985
MSC10,0.24000000000000002,0.20144927536231885
MSC01,0.14,0.1973913043478261
MSC02,0.16,0.17594202898550726
MSC03,0.17500000000000002,0.19128242074927954
MSC04,0.22,0.20869565217391306
MSC05,0.3,0.2098550724637681
MSC06,0.3111111111111111,0.23054755043227665
MSC07,0.3333333333333333,0.18914579319203598
MSC10,0.2,0.20666666666666667
MSC01,0.22,0.18782608695652173
MSC02,0.2,0.19420289855072465
MSC03,0.17500000000000002,0.19020172910662825
MSC04,0.24000000000000002,0.21565217391304348
MSC05,0.26,0.19826086956521738
MSC06,0.2,0.1898815241754723
MSC07,0.11111111111111112,0.20745022479126524
MSC10,0.14,0.18753623188405796
MSC01,0.24000000000000002,0.18144927536231883
MSC02,0.12000000000000001,0.1872463768115942
MSC03,0.225,0.19812680115273776
MSC04,0.22,0.19710144927536233
MSC05,0.1,0.18956521739130436
MSC06,0.22222222222222224,0.1882804995196926
MSC07,0.15555555555555556,0.17052023121387283
MSC10,0.26,0.17855072463768115
MSC01,0.26,0.19826086956521738
MSC02,0.12000000000000001,0.1982608695652174
MSC03,0.2,0.19452449567723343
MSC04,0.28,0.21971014492753624
MSC05,0.12000000000000001,0.19826086956521738
MSC06,0.26666666666666666,0.21741914825488312
MSC07,0.24444444444444446,0.21644187540141296
MSC10,0.26,0.19304347826086957
MSC01,0.26,0.20144927536231885
MSC02,0.26,0.21855072463768116
MSC03,0.25,0.19740634005763688
MSC04,0.28,0.20115942028985506
MSC05,0.22,0.2008695652173913
MSC06,0.26666666666666666,0.2244636567403138
MSC07,0.15555555555555556,0.21836865767501604
MSC10,0.16,0.19768115942028985
MSC01,0.2,0.19246376811594204
MSC02,0.22,0.1663768115942029
MSC03,0.225,0.21181556195965417
MSC04,0.28,0.2043478260869565
MSC05,0.14,0.19536231884057972
MSC06,0.24444444444444446,0.17162984309958373
MSC07,0.2,0.19845857418111754
MSC10,0.22,0.19014492753623188
MSC01,0.16,0.18666666666666668
MSC02,0.24000000000000002,0.2081159420289855
MSC03,0.225,0.20172910662824206
MSC04,0.14,0.19333333333333333
MSC05,0.22,0.2118840579710145
MSC06,0.2888888888888889,0.2100544348382965
MSC07,0.22222222222222224,0.19460500963391136
MSC10,0.3,0.19681159420289857
MSC01,0.14,0.1855072463768116
MSC02,0.22,0.19333333333333333
MSC03,0.225,0.23270893371757925
MSC04,0.18000000000000002,0.20202898550724638
MSC05,0.16,0.22608695652173913
MSC06,0.17777777777777778,0.19980787704130643
MSC07,0.17777777777777778,0.20616570327552985
MSC10,0.12000000000000001,0.1889855072463768
MSC01,0.30000000000000004,0.21594202898550724
MSC02,0.24000000000000002,0.20492753623188406
MSC03,0.125,0.2053314121037464
MSC04,0.2,0.18811594202898552
MSC05,0.26,0.1910144927536232
MSC06,0.17777777777777778,0.22094140249759847
MSC07,0.17777777777777778,0.20263326910725754
MSC10,0.18000000000000002,0.18637681159420288
MSC01,0.26,0.21014492753623187
MSC02,0.3,0.20782608695652174
MSC03,0.325,0.19992795389048992
MSC04,0.18000000000000002,0.17768115942028986
MSC05,0.12000000000000001,0.17681159420289855
MSC06,0.24444444444444446,0.19724623759205892
MSC07,0.2,0.21772639691714837
MSC10,0.2,0.20144927536231882
MSC01,0.22,0.20550724637681161
MSC02,0.2,0.21043478260869564
MSC03,0.225,0.17002881844380405
MSC04,0.16,0.20840579710144927
MSC05,0.18,0.19304347826086957
MSC06,0.08888888888888889,0.20397054114633364
MSC07,0.2,0.19043031470777136
MSC10,0.28,0.21072463768115943
MSC01,0.16,0.19652173913043477
MSC02,0.18000000000000002,0.19130434782608696
MSC03,0.4,0.1988472622478386
MSC04,0.16,0.18840579710144928
MSC05,0.18000000000000002,0.17942028985507247
MSC06,0.17777777777777778,0.22062119756644252
MSC07,0.15555555555555556,0.197495183044316
MSC10,0.16,0.20869565217391306
MSC01,0.16,0.20318840579710146
MSC02,0.18,0.19333333333333333
MSC03,0.17500000000000002,0.18011527377521613
MSC04,0.22,0.1863768115942029
MSC05,0.3,0.21159420289855072
MSC06,0.17777777777777778,0.22638488632724943
MSC07,0.2888888888888889,0.1955684007707129
MSC10,0.12000000000000001,0.21333333333333332
MSC01,0.12000000000000001,0.2144927536231884
MSC02,0.32,0.20869565217391306
MSC03,0.17500000000000002,0.1905619596541787
MSC04,0.24000000000000002,0.23739130434782607
MSC05,0.14,0.19884057971014493
MSC06,0.17777777777777778,0.21037463976945245
MSC07,0.24444444444444446,0.19332048811817598
MSC10,0.28,0.19478260869565217
MSC01,0.22,0.18144927536231883
MSC02,0.28,0.20753623188405795
MSC03,0.125,0.20641210374639768
MSC04,0.1,0.19710144927536233
MSC05,0.24000000000000002,0.21159420289855072
MSC06,0.17777777777777778,0.19084213896894012
MSC07,0.15555555555555556,0.19717405266538215
MSC10,0.2,0.19246376811594204
MSC01,0.16,0.2
MSC02,0.2,0.19014492753623188
MSC03,0.17500000000000002,0.17579250720461095
MSC04,0.14,0.19768115942028985
MSC05,0.24000000000000002,0.2252173913043478
MSC06,0.13333333333333333,0.2186999679795069
MSC07,0.26666666666666666,0.23089274245343608
MSC10,0.12000000000000001,0.20434782608695654
MSC01,0.22,0.22086956521739132
MSC02,0.26,0.21420289855072464
MSC03,0.225,0.19704610951008647
MSC04,0.16,0.19826086956521738
MSC05,0.24000000000000002,0.20608695652173914
MSC06,0.26666666666666666,0.21581812359910343
MSC07,0.2,0.20199100834938985
MSC10,0.2,0.2055072463768116
MSC01,0.26,0.17768115942028986
MSC02,0.14,0.20492753623188406
MSC03,0.15000000000000002,0.19992795389048992
MSC04,0.28,0.19507246376811593
MSC05,0.24000000000000002,0.19884057971014493
MSC06,0.24444444444444446,0.1994876721101505
MSC07,0.2,0.20905587668593448
MSC10,0.36,0.21710144927536232
MSC01,0.16,0.2110144927536232
MSC02,0.28,0.20666666666666667
MSC03,0.17500000000000002,0.17687319884726224
MSC04,0.12000000000000001,0.20347826086956522
MSC05,0.28,0.20492753623188406
MSC06,0.13333333333333333,0.19180275376240793
MSC07,0.2,0.20199100834938985
MSC10,0.24000000000000002,0.19826086956521738
MSC01,0.22,0.20869565217391303
MSC02,0.2,0.2028985507246377
MSC03,0.15000000000000002,0.18479827089337175
MSC04,0.14,0.18434782608695652
MSC05,0.2,0.19304347826086957
MSC06,0.2,0.20941402497598463
MSC07,0.15555555555555556,0.19460500963391136
MSC10,0.26,0.19826086956521738
MSC01,0.14,0.19478260869565217
MSC02,0.12000000000000001,0.18347826086956523
MSC03,0.225,0.1840778097982709
MSC04,0.26,0.21246376811594203
MSC05,0.16,0.19478260869565217
MSC06,0.2,0.19052193403778417
MSC07,0.24444444444444446,0.2132305716120745
MSC10,0.14,0.20028985507246377
MSC01,0.1,0.2055072463768116
MSC02,0.16,0.22057971014492753
MSC03,0.2,0.18551873198847263
MSC04,0.22,0.2081159420289855
MSC05,0.2,0.19826086956521738
MSC06,0.22222222222222224,0.19372398334934357
MSC07,0.2888888888888889,0.22671804752729607
MSC10,0.22,0.20318840579710146
MSC01,0.1,0.1918840579710145
MSC02,0.14,0.2081159420289855
MSC03,0.175,0.20136887608069165
MSC04,0.14,0.18231884057971015
MSC05,0.22,0.1991304347826087
MSC06,0.3111111111111111,0.19500480307396734
MSC07,0.2,0.20937700706486834
MSC10,0.24000000000000002,0.18521739130434783
MSC01,0.2,0.21768115942028987
MSC02,0.12000000000000001,0.20869565217391306
MSC03,0.225,0.19704610951008644
MSC04,0.24000000000000002,0.2098550724637681
MSC05,0.2,0.21739130434782608
MSC06,0.17777777777777778,0.19148254883125201
MSC07,0.22222222222222224,0.22511239563262683
MSC10,0.08,0.21217391304347827
MSC01,0.22,0.17623188405797102
MSC02,0.14,0.18521739130434783
MSC03,0.125,0.2110951008645533
MSC04,0.14,0.18927536231884057
MSC05,0.14,0.1956521739130435
MSC06,0.17777777777777778,0.19052193403778417
MSC07,0.2,0.224791265253693
MSC10,0.2,0.1927536231884058
MSC01,0.18000000000000002,0.19217391304347825
MSC02,0.2,0.1820289855072464
MSC03,0.125,0.19812680115273776
MSC04,0.14,0.2046376811594203
MSC05,0.14,0.18492753623188407
MSC06,0.17777777777777778,0.20236951649055396
MSC07,0.13333333333333333,0.1798330122029544
MSC10,0.24000000000000002,0.21043478260869564
MSC01,0.14,0.21304347826086956
MSC02,0.12000000000000001,0.20057971014492754
MSC03,0.125,0.1999279538904899
MSC04,0.26,0.2246376811594203
MSC05,0.22,0.2
MSC06,0.2888888888888889,0.21293627921869995
MSC07,0.2,0.2029543994861914
